MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterCond,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,Street_Pave,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LandSlope_Mod,LandSlope_Sev,MasVnrType_BrkFace,MasVnrType_Stone,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,PoolQC_Fa,PoolQC_Gd,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC
60,191788.16806822573,80.0,10421,176830.30997541273,187437.39133654203,184580.31393592924,181316.743091842,185992.9014662353,210342.2118448481,7,5,1988,1988,171576.23386148512,179944.5975465493,164983.62030207235,169956.35142255004,42.0,184300.10210010127,150889.41111757548,235997.54215423937,394,184734.92789625283,0,586,980,182264.44788099316,144007.55319568908,187158.02315297228,980,734,0,1714,0,0,2,1,3,1,183712.11440409094,1,207391.62436361727,203330.3589886453,496,188012.89654544982,188271.9244019628,228,66,156,0,0,0,500,3,2010,172962.0638103184,196500,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
50,191233.32829829317,75.0,12508,177369.49877805647,161922.5089981198,184468.41940953254,181311.71828673297,185924.04816297858,148652.67684176465,6,7,1940,1985,171476.40430315665,179840.24285865988,214779.58038757098,216070.71346458318,0.0,183898.69899894626,149870.9774088257,164987.6965899155,660,185133.43936837843,0,323,983,181920.61728043645,215068.50326484017,186903.34350873178,983,767,0,1750,1,0,2,0,4,1,179230.59794520546,0,180921.19589041095,202535.0966698494,423,187494.1124375275,187858.72426065805,245,0,156,0,0,0,1300,7,2008,173064.5194911173,160000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
20,190160.40928833946,70.0,9100,176192.88896983134,198714.87376966007,185224.48665901885,181773.3072608619,185825.3162237993,176209.93732471083,7,5,2004,2005,217592.1644399346,180238.89337859975,213616.7330833042,214423.47035201915,0.0,184302.54226817703,224333.79845953133,234934.10814502594,24,185324.4925261686,0,1836,1860,182555.99476961396,213698.3425555805,187240.3652034425,1836,0,0,1836,0,0,2,0,3,1,183856.24722527748,1,222071.2323531978,203116.58081421113,484,188180.9152155406,188289.4514542016,120,33,0,0,0,0,0,10,2006,174533.7870692423,216837,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60,191788.16806822573,47.0,53504,221332.68135118307,261530.96144089295,184580.31393592924,181316.743091842,185992.9014662353,210342.2118448481,8,5,2003,2003,220373.38846683016,179944.5975465493,220481.73703121493,157309.28099754127,603.0,184300.10210010127,225924.77091393914,162493.81361119208,1416,184734.92789625283,0,234,1650,182264.44788099316,215635.49074942255,187158.02315297228,1690,1589,0,3279,1,0,3,1,4,1,157260.59794520546,1,224012.6486041269,242607.8531573672,841,188012.89654544982,188271.9244019628,503,36,0,0,210,0,0,6,2010,172962.0638103184,538000,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
85,191083.31517272186,0.0,7252,214415.93618865963,144307.13574097137,183441.46344586575,179950.05742616134,184738.37905625423,143349.48537578675,5,5,1982,1982,214771.63300831488,178244.3257876119,146911.80436151786,149234.10689823874,0.0,182734.72932716325,150904.94155428815,232169.58154413782,685,183453.7229458783,0,173,858,180670.64605122097,141342.79520147401,185652.48040866305,858,0,0,858,1,0,1,0,2,1,181937.7426632337,0,180921.19589041095,135332.02115168422,576,185802.54052726802,186460.00744518626,120,0,0,0,0,0,0,4,2009,171976.80481447003,134900,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
20,191233.32829829317,67.0,8877,177369.49877805647,132244.07542916594,184468.41940953254,181311.71828673297,185924.04816297858,175412.84046329584,4,5,1951,1951,171476.40430315665,179840.24285865988,154365.84369308734,152416.7694479037,0.0,183898.69899894626,149870.9774088257,158843.65157832042,836,185133.43936837843,0,0,836,181920.61728043645,143519.17068568626,132546.6319634703,1220,0,0,1220,0,0,1,0,2,1,183469.79688023945,0,180921.19589041095,135700.41450885398,396,187494.1124375275,187858.72426065805,0,0,0,0,0,0,0,4,2006,150936.1295413937,102000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
80,190239.06526649263,94.0,7819,178489.28961406744,133374.04081344444,184599.263273081,181484.8140179127,186080.85319727138,168226.32191780824,6,5,1976,1976,172035.03598133638,180793.75578852816,177844.19735059462,169098.95048282057,0.0,184803.1361467939,151572.24116518308,162009.50510055377,422,165181.09246575343,127,480,1029,182644.13387730793,144902.59092130003,186893.81772331556,1117,0,0,1117,1,0,1,0,3,1,184055.0118454334,1,205032.46167520652,137979.68226070475,672,187650.53864047557,188220.00182904213,144,0,0,0,0,0,0,3,2010,174847.76121223494,107000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
20,190160.40928833946,70.0,10150,176192.88896983134,148487.68338363903,148141.61278538813,181773.3072608619,185825.3162237993,176209.93732471083,5,5,1958,1958,171773.6313619456,180238.89337859975,150271.8021491264,149031.89480805007,1.0,184302.54226817703,148793.16362702977,149382.62150339587,456,185324.4925261686,0,456,912,182555.99476961396,213698.3425555805,129111.70539887188,912,0,0,912,0,0,1,0,2,1,183856.24722527748,0,180921.19589041095,203116.58081421113,275,188180.9152155406,188289.4514542016,0,0,0,0,0,0,0,7,2007,156293.1418786693,114500,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,110.0,14226,176883.77038486628,293673.16843526915,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,8,5,2006,2006,216737.1549343025,180793.75578852816,212250.8743230328,212874.74275929548,375.0,184803.1361467939,222913.10558283792,174481.53227860315,0,184648.6339145281,0,1935,1935,182644.13387730793,156636.94614099566,186893.81772331556,1973,0,0,1973,0,0,2,0,3,1,184055.0118454334,1,223463.80621874318,202277.2460297356,895,187650.53864047557,188220.00182904213,315,45,0,0,0,0,0,7,2007,260990.70055050566,395000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
120,128366.33139328554,32.0,4500,171965.47736748066,159994.52084574153,184580.31393592924,181316.743091842,180539.84398782343,176000.72501529913,6,5,1998,1998,220373.38846683016,179944.5975465493,213860.54492631304,214053.8553226605,320.0,184300.10210010127,225924.77091393914,235997.54215423937,866,184734.92789625283,0,338,1204,182264.44788099316,215635.49074942255,187158.02315297228,1204,0,0,1204,1,0,2,0,2,1,183712.11440409094,0,180921.19589041095,203330.3589886453,412,188012.89654544982,188271.9244019628,0,247,0,0,0,0,0,6,2009,172962.0638103184,162000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,191788.16806822573,86.0,11210,176830.30997541273,194300.35400711896,184580.31393592924,181316.743091842,185992.9014662353,176000.72501529913,7,5,2005,2006,171576.23386148512,179944.5975465493,213860.54492631304,214053.8553226605,240.0,184300.10210010127,225924.77091393914,235997.54215423937,20,184734.92789625283,0,1594,1614,182264.44788099316,215635.49074942255,187158.02315297228,1614,0,0,1614,0,0,2,0,3,1,183712.11440409094,0,180921.19589041095,203330.3589886453,865,188012.89654544982,188271.9244019628,144,59,0,0,0,0,0,7,2006,271052.9541718555,221500,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,100.0,13350,178489.28961406744,143346.2493956487,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,5,5,1974,1974,216737.1549343025,180793.75578852816,161936.0535424952,169098.95048282057,0.0,184803.1361467939,151572.24116518308,162009.50510055377,762,184648.6339145281,0,102,864,182644.13387730793,144902.59092130003,186893.81772331556,894,0,0,894,1,0,1,0,3,1,184055.0118454334,1,172055.72861903,202277.2460297356,440,187650.53864047557,188220.00182904213,241,0,0,0,0,0,0,6,2006,174847.76121223494,142500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
90,151310.69386539605,60.0,8400,176089.5498929543,183182.5337742088,148269.84227005873,179950.05742616134,140904.2191780822,175524.30905220288,5,5,1977,1977,171077.48219472994,178244.3257876119,178333.5314777033,170222.5124692659,320.0,182734.72932716325,132816.23196347032,180921.19589041095,0,180921.19589041095,0,0,0,180670.64605122097,141342.79520147401,185652.48040866305,2020,0,0,2020,0,0,2,0,4,2,181937.7426632337,2,202636.72746655295,135332.02115168422,630,185802.54052726802,186460.00744518626,0,0,0,0,0,0,0,10,2007,171976.80481447003,144000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
90,191788.16806822573,78.0,10530,176830.30997541273,159994.52084574153,184580.31393592924,181316.743091842,142401.82613277136,145828.48680253926,6,5,1977,1977,171576.23386148512,179944.5975465493,176043.59554448596,220784.83994232156,90.0,184300.10210010127,150889.41111757548,235997.54215423937,975,184734.92789625283,0,0,975,182264.44788099316,144007.55319568908,187158.02315297228,1004,0,0,1004,1,0,1,0,2,1,183712.11440409094,0,180921.19589041095,203330.3589886453,504,188012.89654544982,188271.9244019628,0,0,0,0,0,0,0,5,2006,172962.0638103184,135000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
20,191233.32829829317,63.0,7875,177369.49877805647,189828.11369863013,184468.41940953254,181311.71828673297,185924.04816297858,175412.84046329584,7,5,1995,1996,171476.40430315665,179840.24285865988,163193.1254584924,166991.71740531828,38.0,183898.69899894626,227015.4190232049,171739.15930117134,0,185133.43936837843,0,1237,1237,181920.61728043645,158311.73448420467,186903.34350873178,1253,0,0,1253,0,0,2,0,3,1,183469.79688023945,1,202824.92591013273,202535.0966698494,402,187494.1124375275,187858.72426065805,220,21,0,0,0,0,0,6,2007,173064.5194911173,176000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
60,190239.06526649263,65.0,7153,178489.28961406744,180543.44368340945,184599.263273081,181484.8140179127,186080.85319727138,208424.82691595703,6,5,1992,1992,172035.03598133638,180793.75578852816,212250.8743230328,212874.74275929548,0.0,168790.58302200082,222913.10558283792,162009.50510055377,387,184648.6339145281,0,374,761,182644.13387730793,215948.4872831435,186893.81772331556,810,793,0,1603,0,0,2,1,3,1,184055.0118454334,0,180921.19589041095,202277.2460297356,484,187650.53864047557,188220.00182904213,0,124,0,0,0,0,0,7,2006,174847.76121223494,175900,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,190239.06526649263,67.0,16285,178489.28961406744,199496.7436712329,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,7,5,2001,2002,172035.03598133638,180793.75578852816,212250.8743230328,212874.74275929548,0.0,184803.1361467939,222913.10558283792,174481.53227860315,0,184648.6339145281,0,1413,1413,182644.13387730793,215948.4872831435,186893.81772331556,1430,0,0,1430,0,0,2,0,3,1,184055.0118454334,0,180921.19589041095,202277.2460297356,605,187650.53864047557,188220.00182904213,0,33,0,0,0,0,0,6,2009,174847.76121223494,187100,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
85,191233.32829829317,0.0,9101,181397.07156459242,161922.5089981198,184468.41940953254,181311.71828673297,185924.04816297858,144608.9746074173,5,6,1978,1978,171476.40430315665,179840.24285865988,173000.91710210423,166148.97586431834,104.0,169556.80126114373,227015.4190232049,233482.38990880968,1097,185133.43936837843,0,0,1097,181920.61728043645,215068.50326484017,186903.34350873178,1110,0,0,1110,1,0,1,0,1,1,183469.79688023945,1,202824.92591013273,202535.0966698494,602,187494.1124375275,187858.72426065805,303,30,0,0,0,0,0,7,2009,173064.5194911173,165500,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
75,128572.50570776255,35.0,6300,176192.88896983134,132113.66622477537,185224.48665901885,181773.3072608619,185825.3162237993,179388.24743150684,6,6,1914,2001,171773.6313619456,180238.89337859975,150271.8021491264,168507.07997038134,0.0,184302.54226817703,148793.16362702977,170492.02766362252,0,185324.4925261686,0,742,742,182555.99476961396,213698.3425555805,187240.3652034425,742,742,0,1484,0,0,2,0,3,1,183856.24722527748,1,222071.2323531978,180921.19589041095,0,180921.19589041095,180921.19589041095,0,291,134,0,0,0,0,6,2008,174533.7870692423,128000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20,191083.31517272186,0.0,9790,176089.5498929543,188693.3958431743,148269.84227005873,179950.05742616134,184738.37905625423,175524.30905220288,6,5,1967,1967,171077.48219472994,178244.3257876119,191527.2391780822,149234.10689823874,0.0,182734.72932716325,150904.94155428815,151608.0420246111,251,166599.17301965455,630,491,1372,180670.64605122097,141342.79520147401,185652.48040866305,1342,0,0,1342,0,0,2,0,3,1,181937.7426632337,1,225647.35909030453,201627.13136986303,457,185802.54052726802,186460.00744518626,0,0,0,0,197,0,0,9,2009,171976.80481447003,161500,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
50,128572.50570776255,60.0,10800,176192.88896983134,132113.66622477537,141793.599086758,181773.3072608619,185825.3162237993,143988.1774733638,5,6,1915,1950,171773.6313619456,180238.89337859975,152590.35461776404,153069.59760273973,0.0,170980.13787726918,224333.79845953133,159750.91116035456,686,185324.4925261686,0,0,686,182555.99476961396,143438.42197989832,187240.3652034425,966,686,0,1652,1,0,2,0,4,1,183856.24722527748,0,180921.19589041095,134510.68357477352,416,188180.9152155406,188289.4514542016,0,0,196,0,0,0,1200,6,2010,174533.7870692423,139000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
60,191083.31517272186,76.0,10142,176089.5498929543,183182.5337742088,183441.46344586575,179950.05742616134,184738.37905625423,206117.7423531619,7,5,2004,2004,171077.48219472994,178244.3257876119,210288.65697578923,210743.62429001002,0.0,182734.72932716325,221845.2456360078,232169.58154413782,656,183453.7229458783,0,300,956,180670.64605122097,211490.56365834005,185652.48040866305,956,1128,0,2084,1,0,2,1,4,1,181937.7426632337,0,180921.19589041095,245642.52511415526,618,185802.54052726802,186460.00744518626,0,45,0,0,0,0,0,1,2010,171976.80481447003,233000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20,132291.26351046213,50.0,6000,176883.77038486628,137642.77187033772,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,4,7,1954,2000,172035.03598133638,180793.75578852816,151164.8740923722,151935.2683365949,0.0,184803.1361467939,151572.24116518308,174481.53227860315,0,184648.6339145281,0,901,901,182644.13387730793,215948.4872831435,186893.81772331556,901,0,0,901,0,0,1,0,2,1,184055.0118454334,0,180921.19589041095,137979.68226070475,281,137227.694758785,188220.00182904213,0,0,0,0,0,0,0,8,2008,174847.76121223494,107900,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
60,190160.40928833946,0.0,12205,176192.88896983134,202266.99871575343,185224.48665901885,181773.3072608619,185825.3162237993,211194.49169099482,6,8,1966,2007,171773.6313619456,180238.89337859975,165697.37212183035,170531.1071124526,157.0,184302.54226817703,148793.16362702977,159750.91116035456,568,185324.4925261686,0,264,832,182555.99476961396,159549.87352981872,187240.3652034425,976,1111,0,2087,0,0,2,1,5,1,183856.24722527748,0,180921.19589041095,203116.58081421113,444,188180.9152155406,188289.4514542016,133,168,0,0,0,0,0,7,2007,174533.7870692423,187500,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
120,190160.40928833946,43.0,3182,176192.88896983134,188709.43299583087,185224.48665901885,181773.3072608619,180745.2895890411,176209.93732471083,7,5,2005,2006,171773.6313619456,180238.89337859975,213616.7330833042,214423.47035201915,11.0,184302.54226817703,224333.79845953133,234934.10814502594,16,185324.4925261686,0,1129,1145,182555.99476961396,213698.3425555805,187240.3652034425,1145,0,0,1145,0,0,2,0,2,1,183856.24722527748,1,222071.2323531978,203116.58081421113,397,188180.9152155406,188289.4514542016,100,16,0,0,0,0,0,9,2009,174533.7870692423,160200,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80,191788.16806822573,0.0,11333,183011.7262212458,159994.52084574153,184580.31393592924,181316.743091842,185992.9014662353,166744.54772425984,6,5,1976,1976,171576.23386148512,179944.5975465493,164983.62030207235,169956.35142255004,0.0,184300.10210010127,225924.77091393914,162493.81361119208,539,184734.92789625283,0,490,1029,182264.44788099316,144007.55319568908,187158.02315297228,1062,0,0,1062,1,0,1,0,3,1,183712.11440409094,2,207391.62436361727,203330.3589886453,539,188012.89654544982,188271.9244019628,120,0,0,0,0,0,0,5,2007,172962.0638103184,146800,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
60,191233.32829829317,92.0,9920,217032.90311932663,300989.31724782067,184468.41940953254,181311.71828673297,185924.04816297858,210207.53451219972,7,5,1996,1997,171476.40430315665,179840.24285865988,150367.16645911167,150907.76662644616,0.0,183898.69899894626,227015.4190232049,233482.38990880968,862,185133.43936837843,0,255,1117,181920.61728043645,215068.50326484017,186903.34350873178,1127,886,0,2013,1,0,2,1,3,1,183469.79688023945,1,202824.92591013273,202535.0966698494,455,187494.1124375275,187858.72426065805,180,130,0,0,0,0,0,6,2007,173064.5194911173,269790,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
20,191083.31517272186,76.0,9158,176089.5498929543,213177.70611872146,183441.46344586575,179950.05742616134,184738.37905625423,175524.30905220288,8,5,2007,2007,171077.48219472994,178244.3257876119,221298.10873287672,219612.36442704935,140.0,182734.72932716325,221845.2456360078,167643.80735317274,0,183453.7229458783,0,1496,1496,180670.64605122097,211490.56365834005,185652.48040866305,1496,0,0,1496,0,0,2,0,3,1,181937.7426632337,0,180921.19589041095,201627.13136986303,474,185802.54052726802,186460.00744518626,168,130,0,0,0,0,0,6,2007,266635.4855972346,225000,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
60,191788.16806822573,0.0,10832,183011.7262212458,192941.57089485857,184580.31393592924,181316.743091842,185992.9014662353,210342.2118448481,7,5,1994,1996,171576.23386148512,179944.5975465493,149310.45999377334,149723.0465432989,0.0,184300.10210010127,225924.77091393914,170418.019223492,0,184734.92789625283,0,712,712,182264.44788099316,215635.49074942255,187158.02315297228,1086,809,0,1895,0,0,2,1,3,1,183712.11440409094,1,207391.62436361727,203330.3589886453,409,188012.89654544982,188271.9244019628,143,46,0,0,0,0,500,10,2008,172962.0638103184,194500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
60,191788.16806822573,70.0,8400,176830.30997541273,190358.49082888322,184580.31393592924,181316.743091842,185992.9014662353,210342.2118448481,6,6,1980,1981,171576.23386148512,179944.5975465493,164983.62030207235,169956.35142255004,130.0,184300.10210010127,150889.41111757548,170418.019223492,0,184734.92789625283,0,650,650,182264.44788099316,144007.55319568908,187158.02315297228,888,676,0,1564,0,0,2,1,3,1,183712.11440409094,1,207391.62436361727,203330.3589886453,476,188012.89654544982,188271.9244019628,0,50,0,0,204,0,0,4,2010,172962.0638103184,171000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
20,190239.06526649263,71.0,8197,178489.28961406744,143346.2493956487,184599.263273081,181484.8140179127,186080.85319727138,177217.15836269865,6,5,1977,1977,172035.03598133638,180793.75578852816,177844.19735059462,169098.95048282057,148.0,184803.1361467939,151572.24116518308,174481.53227860315,0,184648.6339145281,0,660,660,182644.13387730793,215948.4872831435,186893.81772331556,1285,0,0,1285,0,0,1,1,3,1,184055.0118454334,1,205032.46167520652,202277.2460297356,528,187650.53864047557,188220.00182904213,138,0,0,0,0,0,0,4,2007,174847.76121223494,143500,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
20,191788.16806822573,57.0,7677,176830.30997541273,146591.47647100576,184580.31393592924,181316.743091842,185992.9014662353,176000.72501529913,5,5,1953,1953,171576.23386148512,179944.5975465493,213860.54492631304,214053.8553226605,0.0,184300.10210010127,150889.41111757548,152568.6308106894,570,184734.92789625283,0,203,773,182264.44788099316,156124.44266144815,187158.02315297228,773,0,0,773,0,0,1,0,2,1,183712.11440409094,0,180921.19589041095,203330.3589886453,240,188012.89654544982,188271.9244019628,0,0,0,0,0,0,0,4,2008,172962.0638103184,110000,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
60,191083.31517272186,104.0,13518,176089.5498929543,300280.79941291583,183441.46344586575,179950.05742616134,184738.37905625423,206117.7423531619,9,5,2008,2009,214771.63300831488,178244.3257876119,210288.65697578923,210743.62429001002,860.0,182734.72932716325,221845.2456360078,167643.80735317274,0,183453.7229458783,0,1926,1926,180670.64605122097,211490.56365834005,185652.48040866305,1966,1174,0,3140,0,0,3,1,4,1,181937.7426632337,2,225647.35909030453,245642.52511415526,820,185802.54052726802,186460.00744518626,144,78,0,0,0,0,0,7,2009,266635.4855972346,485000,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50,191083.31517272186,60.0,7200,181031.04892367907,155157.53688092728,148269.84227005873,179950.05742616134,184738.37905625423,146778.6026390008,5,7,1937,1950,171077.48219472994,178244.3257876119,146911.80436151786,149234.10689823874,252.0,182734.72932716325,134667.34319774128,162398.1922936049,569,183453.7229458783,0,162,731,180670.64605122097,211490.56365834005,185652.48040866305,981,787,0,1768,1,0,1,1,3,1,181937.7426632337,2,202636.72746655295,135332.02115168422,240,185802.54052726802,186460.00744518626,0,0,264,0,0,0,0,6,2007,171976.80481447003,175000,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
